function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,1208869.java,460,481,selected,861615.java,507,528,3,0.8636363636363636,0.9125
selected,190340.java,119,127,selected,1257200.java,189,198,3,0.8,0.8135593220338984
selected,1257200.java,189,198,selected,1933112.java,50,59,3,0.8,0.9152542372881356
selected,520521.java,67,77,selected,1257200.java,189,198,3,0.7272727272727273,0.7681159420289855
selected,2285649.java,121,155,selected,1110716.java,27,62,3,0.7027027027027026,0.7567567567567568
selected,518912.java,124,158,selected,2285649.java,121,155,3,0.7222222222222222,0.7559808612440191
selected,920107.java,101,135,selected,2285649.java,121,155,3,0.7222222222222222,0.7559808612440191
selected,1070134.java,72,105,selected,2560469.java,17,50,3,0.9117647058823529,0.9444444444444444
selected,624984.java,30,69,selected,1070134.java,72,105,3,0.825,0.7435897435897436
selected,1070134.java,72,105,selected,1370199.java,22,55,3,0.9705882352941176,0.9888888888888889
selected,1114967.java,51,59,selected,1647854.java,14,21,3,0.7272727272727273,0.7878787878787878
default,123372.java,25,67,selected,2705355.java,962,1003,3,0.8148148148148149,0.9296116504854369
default,123372.java,25,67,selected,2074856.java,293,331,3,0.7407407407407407,0.8312342569269522
default,123372.java,25,67,selected,1142350.java,17,59,3,0.8333333333333334,0.9168591224018476
default,123372.java,25,67,selected,2299052.java,205,248,3,0.7777777777777778,0.8287153652392947
default,123372.java,25,67,selected,2016846.java,39,81,3,0.7818181818181819,0.891156462585034
default,123372.java,25,67,selected,226776.java,20,62,3,0.8333333333333334,0.9168591224018476
default,123372.java,25,67,selected,2237913.java,17,59,3,0.9444444444444444,0.9850746268656716
default,123372.java,25,67,selected,1144005.java,142,184,3,0.8333333333333334,0.9168591224018476
default,110358.java,14,58,default,123372.java,25,67,3,0.9464285714285714,0.9754299754299754
default,123372.java,25,67,selected,1819038.java,10,52,3,0.7037037037037037,0.769047619047619
default,123372.java,25,67,selected,673606.java,16,53,3,0.7592592592592593,0.8337531486146096
default,123372.java,25,67,selected,2535377.java,103,139,3,0.7407407407407407,0.7934508816120907
default,123372.java,25,67,selected,1208371.java,105,147,3,0.8333333333333334,0.9168591224018476
default,123372.java,25,67,selected,855185.java,104,142,3,0.8703703703703703,0.8312342569269522
default,123372.java,25,67,selected,1720009.java,19,52,3,0.7962962962962963,0.7556675062972292
default,123372.java,25,67,selected,1367404.java,123,161,3,0.8703703703703703,0.8312342569269522
default,123372.java,25,67,selected,2685697.java,64,106,3,0.8148148148148149,0.9145496535796767
selected,1610044.java,167,182,selected,2006571.java,147,165,3,0.8421052631578947,0.8264462809917356
selected,1610044.java,167,182,selected,2293723.java,62,82,3,0.7142857142857143,0.784
selected,1610044.java,167,182,selected,2333916.java,14,27,3,0.875,0.9
selected,1610044.java,167,182,selected,1002110.java,19,34,3,0.75,0.9423076923076923
selected,1610044.java,167,182,selected,42000.java,49,64,3,0.8125,0.9615384615384616
selected,1610044.java,167,182,selected,920983.java,188,205,3,0.8333333333333334,0.8319327731092436
selected,1610044.java,167,182,selected,1126373.java,107,122,3,0.75,0.9523809523809523
selected,1610044.java,167,182,selected,1948447.java,147,165,3,0.8421052631578947,0.8264462809917356
selected,806424.java,122,127,selected,523725.java,204,209,3,0.8571428571428572,0.9523809523809523
selected,973687.java,174,190,selected,881437.java,27,38,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1558659.java,969,980,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,2564261.java,93,104,3,0.736842105263158,0.653061224489796
selected,332157.java,480,491,selected,973687.java,174,190,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1339727.java,21,32,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,2631723.java,112,123,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,197938.java,245,256,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1574657.java,111,122,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,760963.java,29,40,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,91947.java,61,72,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1011432.java,596,607,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1221453.java,21,32,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1372098.java,24,35,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1230451.java,283,294,3,0.736842105263158,0.653061224489796
selected,251951.java,15,26,selected,973687.java,174,190,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,2705355.java,1005,1016,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1398143.java,185,196,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1829489.java,289,300,3,0.736842105263158,0.653061224489796
selected,973687.java,174,190,selected,1023723.java,24,35,3,0.736842105263158,0.653061224489796
selected,1969914.java,23,27,selected,1075157.java,27,31,3,0.8,0.9722222222222222
selected,560379.java,23,27,selected,1075157.java,27,31,3,0.8,0.9722222222222222
selected,10730.java,1126,1152,selected,59218.java,732,758,3,0.8148148148148149,0.9698492462311558
selected,1494993.java,837,863,selected,59218.java,732,758,3,1,1
selected,59218.java,732,758,selected,925397.java,890,916,3,0.962962962962963,0.965
selected,59218.java,732,758,selected,925397.java,854,880,3,0.962962962962963,0.965
selected,10730.java,755,781,selected,59218.java,732,758,3,0.8148148148148149,0.9698492462311558
selected,438322.java,865,885,selected,59218.java,732,758,3,0.7037037037037037,0.8756476683937824
selected,438322.java,897,917,selected,59218.java,732,758,3,0.7037037037037037,0.8756476683937824
selected,1494993.java,873,899,selected,59218.java,732,758,3,1,1
selected,1831837.java,300,338,selected,2247836.java,342,378,3,0.717948717948718,0.7959770114942528
selected,1263468.java,345,381,selected,2247836.java,342,378,3,0.9459459459459459,0.9551282051282052
selected,1263468.java,300,338,selected,2247836.java,342,378,3,0.8461538461538461,0.7506361323155216
selected,2247836.java,297,335,selected,2247836.java,342,378,3,0.8974358974358975,0.7783641160949868
selected,2074856.java,293,331,selected,45377.java,105,136,3,0.7254901960784313,0.7800511508951407
selected,1142350.java,17,59,selected,45377.java,105,136,3,0.7037037037037037,0.7251732101616628
selected,226776.java,20,62,selected,45377.java,105,136,3,0.7037037037037037,0.7251732101616628
selected,1394229.java,175,209,selected,45377.java,105,136,3,0.7142857142857143,0.8207547169811321
selected,1144005.java,142,184,selected,45377.java,105,136,3,0.7037037037037037,0.7251732101616628
selected,1819038.java,10,52,selected,45377.java,105,136,3,0.7547169811320755,0.7571428571428571
selected,39748.java,89,118,selected,45377.java,105,136,3,1,1
selected,293333.java,72,107,selected,45377.java,105,136,3,0.75,0.8383561643835616
selected,673606.java,16,53,selected,45377.java,105,136,3,0.7916666666666666,0.8571428571428572
selected,808978.java,24,53,selected,45377.java,105,136,3,0.7073170731707317,0.8113207547169812
selected,2535377.java,103,139,selected,45377.java,105,136,3,0.7021276595744681,0.8936170212765957
selected,1208371.java,105,147,selected,45377.java,105,136,3,0.7037037037037037,0.7251732101616628
selected,1720009.java,19,52,selected,45377.java,105,136,3,0.813953488372093,0.8867924528301887
selected,1568102.java,73,108,selected,45377.java,105,136,3,0.75,0.8383561643835616
selected,2345804.java,119,141,selected,2345804.java,148,166,3,0.7391304347826086,0.7738095238095238
selected,2345804.java,148,166,selected,2345804.java,199,217,3,0.8421052631578947,0.9473684210526316
selected,2266172.java,32,46,selected,989144.java,62,78,3,0.7058823529411764,0.7706422018348624
selected,304309.java,39,55,selected,989144.java,62,78,3,0.8823529411764706,0.908256880733945
selected,582261.java,100,120,selected,582261.java,122,151,3,0.7096774193548387,0.8392156862745098
default,6231.java,10,23,selected,1431040.java,18,29,3,0.7857142857142857,0.782608695652174
default,6231.java,10,23,selected,797.java,18,32,3,0.8666666666666667,0.9256198347107438
default,127477.java,10,21,default,6231.java,10,23,3,0.8571428571428572,0.808695652173913
selected,409069.java,77,86,selected,881437.java,27,38,3,0.7857142857142857,0.875
selected,2240414.java,127,138,selected,409069.java,77,86,3,0.7857142857142857,0.8571428571428572
selected,1121084.java,40,51,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1558659.java,969,980,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1236073.java,145,156,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,2564261.java,93,104,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,332157.java,480,491,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,1339727.java,21,32,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,2631723.java,112,123,3,0.7857142857142857,0.875
selected,197938.java,245,256,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,2027381.java,127,138,selected,409069.java,77,86,3,0.7857142857142857,0.8571428571428572
selected,1303146.java,127,138,selected,409069.java,77,86,3,0.7857142857142857,0.8571428571428572
selected,2181514.java,120,131,selected,409069.java,77,86,3,0.7142857142857143,0.8316831683168316
selected,1574657.java,111,122,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,652645.java,35,46,3,0.7857142857142857,0.875
selected,2393609.java,127,138,selected,409069.java,77,86,3,0.7857142857142857,0.8571428571428572
selected,409069.java,77,86,selected,760963.java,29,40,3,0.7857142857142857,0.875
selected,91947.java,61,72,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1011432.java,596,607,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,1480760.java,105,116,3,0.7857142857142857,0.8571428571428572
selected,1221453.java,21,32,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1372098.java,24,35,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,221494.java,39,50,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,1230451.java,283,294,3,0.7857142857142857,0.875
selected,251951.java,15,26,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,2705355.java,1005,1016,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1398143.java,185,196,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,409069.java,77,86,selected,1829489.java,289,300,3,0.7857142857142857,0.875
selected,1344848.java,9,18,selected,409069.java,77,86,3,0.9166666666666666,0.9767441860465116
selected,2226703.java,68,80,selected,409069.java,77,86,3,0.7333333333333334,0.846938775510204
selected,1023723.java,24,35,selected,409069.java,77,86,3,0.7857142857142857,0.875
selected,1538221.java,261,272,selected,409069.java,77,86,3,0.7857142857142857,0.8617021276595744
selected,2295586.java,234,245,selected,409069.java,77,86,3,0.7857142857142857,0.8842105263157894
selected,310688.java,127,138,selected,409069.java,77,86,3,0.7857142857142857,0.8571428571428572
selected,2688879.java,37,49,selected,1637296.java,142,154,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,157734.java,338,353,3,0.7222222222222222,0.8412698412698413
selected,1253848.java,33,45,selected,1637296.java,142,154,3,0.7333333333333334,0.8275862068965517
selected,1637296.java,142,154,selected,33546.java,639,653,3,0.8235294117647058,0.8615384615384616
selected,2180525.java,32,44,selected,1637296.java,142,154,3,0.8,0.896551724137931
selected,1637296.java,142,154,selected,214880.java,83,95,3,0.7333333333333334,0.8362068965517242
selected,1637296.java,142,154,selected,2211044.java,280,292,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,2383916.java,15,27,3,0.8,0.8362068965517242
selected,1637296.java,142,154,selected,1262585.java,54,66,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,1752530.java,128,140,3,0.9333333333333333,0.9655172413793104
selected,1632727.java,129,141,selected,1637296.java,142,154,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,174244.java,78,93,3,0.7777777777777778,0.8214285714285714
selected,1637296.java,142,154,selected,567178.java,45,57,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,215042.java,58,70,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,2016782.java,312,326,3,0.7647058823529411,0.8951612903225806
selected,327063.java,157,168,selected,1637296.java,142,154,3,0.7333333333333334,0.7758620689655172
selected,1637296.java,142,154,selected,832110.java,49,64,3,0.7222222222222222,0.8412698412698413
selected,2082.java,64,76,selected,1637296.java,142,154,3,0.9333333333333333,0.9655172413793104
selected,1637296.java,142,154,selected,2034151.java,623,637,3,0.8235294117647058,0.8615384615384616
selected,1637296.java,142,154,selected,2054531.java,466,478,3,0.8,0.896551724137931
selected,927691.java,754,780,selected,10730.java,1126,1152,3,0.8148148148148149,0.9698492462311558
selected,927691.java,754,780,selected,1494993.java,837,863,3,1,1
selected,927691.java,754,780,selected,925397.java,890,916,3,0.962962962962963,0.965
selected,927691.java,754,780,selected,925397.java,854,880,3,0.962962962962963,0.965
selected,927691.java,754,780,selected,10730.java,755,781,3,0.8148148148148149,0.9698492462311558
selected,927691.java,754,780,selected,438322.java,865,885,3,0.7037037037037037,0.8756476683937824
selected,927691.java,754,780,selected,438322.java,897,917,3,0.7037037037037037,0.8756476683937824
selected,927691.java,754,780,selected,1494993.java,873,899,3,1,1
selected,2705355.java,962,1003,selected,2074856.java,293,331,3,0.8679245283018868,0.8592233009708738
selected,1142350.java,17,59,selected,2705355.java,962,1003,3,0.9259259259259259,0.9491916859122402
default,5352.java,25,67,selected,2705355.java,962,1003,3,0.8148148148148149,0.9296116504854369
selected,2016846.java,39,81,selected,2705355.java,962,1003,3,0.8727272727272728,0.9229024943310657
selected,2705355.java,962,1003,selected,226776.java,20,62,3,0.9259259259259259,0.9491916859122402
selected,2705355.java,962,1003,selected,2237913.java,17,59,3,0.8333333333333334,0.9320388349514563
selected,1144005.java,142,184,selected,2705355.java,962,1003,3,0.9259259259259259,0.9491916859122402
default,110358.java,14,58,selected,2705355.java,962,1003,3,0.7857142857142857,0.9296116504854369
selected,2705355.java,962,1003,selected,1819038.java,10,52,3,0.7547169811320755,0.8261904761904761
selected,2705355.java,962,1003,selected,293333.java,72,107,3,0.7924528301886793,0.8519417475728155
selected,2705355.java,962,1003,selected,673606.java,16,53,3,0.8679245283018868,0.8616504854368932
selected,2705355.java,962,1003,selected,1208371.java,105,147,3,0.9259259259259259,0.9491916859122402
