function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,2626904.java,838,864,selected,59218.java,768,794,2,1,1
selected,110490.java,838,864,selected,59218.java,768,794,2,1,1
selected,1966020.java,858,884,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,1098324.java,815,841,2,1,1
selected,264272.java,754,780,selected,59218.java,768,794,2,1,1
selected,2599719.java,838,864,selected,59218.java,768,794,2,1,1
selected,1882693.java,837,863,selected,59218.java,768,794,2,1,1
selected,1560483.java,754,780,selected,59218.java,768,794,2,1,1
selected,1511595.java,834,860,selected,59218.java,768,794,2,1,1
default,77069.java,836,862,selected,59218.java,768,794,2,1,1
selected,2554952.java,838,864,selected,59218.java,768,794,2,1,1
default,85394.java,836,862,selected,59218.java,768,794,2,1,1
selected,209298.java,804,830,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,1561076.java,908,934,2,1,1
selected,597475.java,838,864,selected,59218.java,768,794,2,1,1
selected,1103041.java,838,864,selected,59218.java,768,794,2,1,1
selected,1139080.java,845,871,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,59218.java,768,794,2,1,1
selected,364540.java,835,861,selected,59218.java,768,794,2,1,1
selected,964253.java,838,864,selected,59218.java,768,794,2,1,1
default,16883.java,853,879,selected,59218.java,768,794,2,1,1
selected,1483221.java,836,862,selected,59218.java,768,794,2,1,1
selected,2215261.java,838,864,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,2365821.java,838,864,2,1,1
selected,59218.java,768,794,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,59218.java,768,794,2,1,1
selected,593263.java,837,863,selected,59218.java,768,794,2,1,1
selected,244622.java,837,863,selected,59218.java,768,794,2,1,1
selected,2430560.java,838,864,selected,59218.java,768,794,2,1,1
selected,1802351.java,838,864,selected,59218.java,768,794,2,1,1
selected,304936.java,835,861,selected,59218.java,768,794,2,1,1
selected,707943.java,837,863,selected,59218.java,768,794,2,1,1
selected,1496807.java,848,874,selected,59218.java,768,794,2,1,1
selected,2510322.java,754,780,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,1876215.java,753,779,2,1,1
selected,2640664.java,753,779,selected,59218.java,768,794,2,1,1
selected,2229382.java,838,864,selected,59218.java,768,794,2,1,1
selected,2038811.java,838,864,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,59218.java,768,794,2,1,1
selected,2339370.java,755,781,selected,59218.java,768,794,2,1,1
selected,59218.java,768,794,selected,2108660.java,923,949,2,1,1
selected,59218.java,768,794,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,59218.java,768,794,2,1,1
selected,1552187.java,147,165,selected,1113498.java,86,104,2,1,1
selected,1068957.java,11,29,selected,1552187.java,147,165,2,1,1
selected,1552187.java,147,165,selected,572754.java,19,37,2,1,1
selected,1434515.java,77,89,selected,153582.java,256,268,2,1,1
selected,1434515.java,77,89,selected,2211044.java,280,292,2,1,1
selected,1434515.java,77,89,selected,1752530.java,128,140,2,1,1
selected,1632727.java,129,141,selected,1434515.java,77,89,2,1,1
selected,1144005.java,142,184,selected,1207917.java,20,62,2,1,1
selected,2626904.java,874,900,selected,59218.java,732,758,2,1,1
selected,927691.java,754,780,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,1607771.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1931054.java,838,864,2,1,1
selected,2626904.java,838,864,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,110490.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1966020.java,858,884,2,1,1
selected,2626904.java,874,900,selected,1098324.java,815,841,2,1,1
selected,264272.java,754,780,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,2599719.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1882693.java,837,863,2,1,1
selected,2626904.java,874,900,selected,1560483.java,754,780,2,1,1
selected,1511595.java,834,860,selected,2626904.java,874,900,2,1,1
default,77069.java,836,862,selected,2626904.java,874,900,2,1,1
selected,2554952.java,838,864,selected,2626904.java,874,900,2,1,1
default,85394.java,836,862,selected,2626904.java,874,900,2,1,1
selected,209298.java,804,830,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,1561076.java,908,934,2,1,1
selected,597475.java,838,864,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,1103041.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1139080.java,845,871,2,1,1
selected,2626904.java,874,900,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,2626904.java,874,900,2,1,1
selected,364540.java,835,861,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,964253.java,838,864,2,1,1
default,16883.java,853,879,selected,2626904.java,874,900,2,1,1
selected,1483221.java,836,862,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,2215261.java,838,864,2,1,1
selected,2626904.java,874,900,selected,2365821.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,593263.java,837,863,2,1,1
selected,244622.java,837,863,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,2430560.java,838,864,2,1,1
selected,2626904.java,874,900,selected,1802351.java,838,864,2,1,1
selected,2626904.java,874,900,selected,304936.java,835,861,2,1,1
selected,2626904.java,874,900,selected,707943.java,837,863,2,1,1
selected,1496807.java,848,874,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,2510322.java,754,780,2,1,1
selected,2626904.java,874,900,selected,1876215.java,753,779,2,1,1
selected,2626904.java,874,900,selected,2640664.java,753,779,2,1,1
selected,2229382.java,838,864,selected,2626904.java,874,900,2,1,1
selected,2626904.java,874,900,selected,2038811.java,838,864,2,1,1
selected,2626904.java,874,900,selected,419020.java,901,927,2,1,1
selected,2626904.java,874,900,selected,2348309.java,754,780,2,1,1
selected,2626904.java,874,900,selected,2339370.java,755,781,2,1,1
selected,2626904.java,874,900,selected,2108660.java,923,949,2,1,1
selected,2626904.java,874,900,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,2626904.java,874,900,2,1,1
selected,1208869.java,460,481,selected,2685107.java,416,437,2,1,1
selected,1177478.java,51,112,selected,1374284.java,49,110,2,1,1
selected,1699062.java,183,192,selected,2283235.java,179,188,2,1,1
selected,702108.java,45,63,selected,1113498.java,86,104,2,1,1
selected,1068957.java,11,29,selected,1113498.java,86,104,2,1,1
default,78884.java,30,48,selected,1113498.java,86,104,2,1,1
selected,926926.java,63,81,selected,1113498.java,86,104,2,1,1
selected,572754.java,19,37,selected,1113498.java,86,104,2,1,1
selected,1234284.java,70,88,selected,1113498.java,86,104,2,1,1
selected,1113498.java,86,104,selected,169032.java,187,205,2,1,1
selected,138213.java,35,53,selected,1113498.java,86,104,2,1,1
selected,2364800.java,70,88,selected,1113498.java,86,104,2,1,1
selected,1921449.java,65,83,selected,1113498.java,86,104,2,1,1
selected,2556943.java,11,29,selected,1113498.java,86,104,2,1,1
selected,2510322.java,790,816,selected,59218.java,732,758,2,1,1
selected,927691.java,754,780,selected,2510322.java,790,816,2,1,1
selected,1607771.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1931054.java,838,864,2,1,1
selected,2626904.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,110490.java,838,864,2,1,1
selected,2510322.java,790,816,selected,1966020.java,858,884,2,1,1
selected,2510322.java,790,816,selected,1098324.java,815,841,2,1,1
selected,264272.java,754,780,selected,2510322.java,790,816,2,1,1
selected,2599719.java,838,864,selected,2510322.java,790,816,2,1,1
selected,1882693.java,837,863,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1560483.java,754,780,2,1,1
selected,1511595.java,834,860,selected,2510322.java,790,816,2,1,1
default,77069.java,836,862,selected,2510322.java,790,816,2,1,1
selected,2554952.java,838,864,selected,2510322.java,790,816,2,1,1
default,85394.java,836,862,selected,2510322.java,790,816,2,1,1
selected,209298.java,804,830,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1561076.java,908,934,2,1,1
selected,597475.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1103041.java,838,864,2,1,1
selected,2510322.java,790,816,selected,1139080.java,845,871,2,1,1
selected,2510322.java,790,816,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,2510322.java,790,816,2,1,1
selected,364540.java,835,861,selected,2510322.java,790,816,2,1,1
selected,964253.java,838,864,selected,2510322.java,790,816,2,1,1
default,16883.java,853,879,selected,2510322.java,790,816,2,1,1
selected,1483221.java,836,862,selected,2510322.java,790,816,2,1,1
selected,2215261.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,2365821.java,838,864,2,1,1
selected,2510322.java,790,816,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,593263.java,837,863,2,1,1
selected,244622.java,837,863,selected,2510322.java,790,816,2,1,1
selected,2430560.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1802351.java,838,864,2,1,1
selected,2510322.java,790,816,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,2510322.java,790,816,2,1,1
selected,1496807.java,848,874,selected,2510322.java,790,816,2,1,1
selected,2510322.java,754,780,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,1876215.java,753,779,2,1,1
selected,2640664.java,753,779,selected,2510322.java,790,816,2,1,1
selected,2229382.java,838,864,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,2038811.java,838,864,2,1,1
selected,2510322.java,790,816,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,2510322.java,790,816,2,1,1
selected,2339370.java,755,781,selected,2510322.java,790,816,2,1,1
selected,2510322.java,790,816,selected,2108660.java,923,949,2,1,1
selected,2510322.java,790,816,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,2510322.java,790,816,2,1,1
selected,178830.java,14,22,selected,627221.java,14,22,2,1,1
selected,178830.java,14,22,selected,1710243.java,13,21,2,1,1
selected,178830.java,14,22,selected,2250750.java,13,21,2,1,1
selected,582021.java,48,54,selected,299629.java,199,205,2,1,1
selected,1571204.java,43,49,selected,582021.java,48,54,2,1,1
selected,1623414.java,34,40,selected,582021.java,48,54,2,1,1
selected,464186.java,27,33,selected,582021.java,48,54,2,1,1
selected,999982.java,18,24,selected,582021.java,48,54,2,1,1
selected,685601.java,89,95,selected,582021.java,48,54,2,1,1
selected,2088123.java,40,46,selected,582021.java,48,54,2,1,1
selected,1247433.java,142,148,selected,520526.java,389,395,2,1,1
selected,2132905.java,72,78,selected,520526.java,389,395,2,1,1
selected,520526.java,389,395,selected,2220153.java,87,93,2,1,1
selected,2688879.java,37,49,selected,153582.java,256,268,2,1,1
selected,153582.java,256,268,selected,2211044.java,280,292,2,1,1
selected,1262585.java,54,66,selected,153582.java,256,268,2,1,1
selected,1752530.java,128,140,selected,153582.java,256,268,2,1,1
selected,1632727.java,129,141,selected,153582.java,256,268,2,1,1
selected,567178.java,45,57,selected,153582.java,256,268,2,1,1
selected,153582.java,256,268,selected,215042.java,58,70,2,1,1
selected,2082.java,64,76,selected,153582.java,256,268,2,1,1
selected,861615.java,507,528,selected,1436558.java,190,211,2,1,1
selected,2668601.java,369,390,selected,861615.java,507,528,2,1,1
selected,356375.java,500,521,selected,861615.java,507,528,2,1,1
selected,861615.java,507,528,selected,372617.java,499,520,2,1,1
selected,1117466.java,33,749,selected,670331.java,33,749,2,1,1
selected,59218.java,732,758,selected,1876215.java,789,815,2,1,1
selected,375037.java,887,913,selected,59218.java,732,758,2,1,1
selected,2640664.java,789,815,selected,59218.java,732,758,2,1,1
default,85394.java,872,898,selected,59218.java,732,758,2,1,1
selected,2038811.java,874,900,selected,59218.java,732,758,2,1,1
selected,2554952.java,874,900,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,1402632.java,874,900,2,1,1
selected,209298.java,840,866,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,1098324.java,851,877,2,1,1
selected,593263.java,873,899,selected,59218.java,732,758,2,1,1
selected,2430560.java,874,900,selected,59218.java,732,758,2,1,1
selected,1139080.java,881,907,selected,59218.java,732,758,2,1,1
selected,1802351.java,874,900,selected,59218.java,732,758,2,1,1
selected,110490.java,874,900,selected,59218.java,732,758,2,1,1
selected,1103041.java,874,900,selected,59218.java,732,758,2,1,1
default,122954.java,872,898,selected,59218.java,732,758,2,1,1
selected,264272.java,790,816,selected,59218.java,732,758,2,1,1
selected,1882693.java,873,899,selected,59218.java,732,758,2,1,1
selected,753625.java,790,816,selected,59218.java,732,758,2,1,1
selected,1511595.java,870,896,selected,59218.java,732,758,2,1,1
selected,1560483.java,790,816,selected,59218.java,732,758,2,1,1
default,126904.java,872,898,selected,59218.java,732,758,2,1,1
selected,2215261.java,874,900,selected,59218.java,732,758,2,1,1
selected,183804.java,788,814,selected,59218.java,732,758,2,1,1
selected,2190287.java,873,899,selected,59218.java,732,758,2,1,1
selected,597475.java,874,900,selected,59218.java,732,758,2,1,1
selected,304936.java,871,897,selected,59218.java,732,758,2,1,1
selected,707943.java,873,899,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,59218.java,732,758,2,1,1
selected,364540.java,871,897,selected,59218.java,732,758,2,1,1
selected,964253.java,874,900,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,59218.java,732,758,2,1,1
selected,2599719.java,874,900,selected,59218.java,732,758,2,1,1
default,77069.java,872,898,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,419020.java,939,965,2,1,1
selected,59218.java,732,758,selected,588446.java,875,901,2,1,1
selected,1496807.java,884,910,selected,59218.java,732,758,2,1,1
default,16883.java,889,915,selected,59218.java,732,758,2,1,1
selected,2429982.java,872,898,selected,59218.java,732,758,2,1,1
selected,2229382.java,874,900,selected,59218.java,732,758,2,1,1
selected,59218.java,732,758,selected,2108660.java,959,985,2,1,1
selected,2348309.java,790,816,selected,59218.java,732,758,2,1,1
selected,927691.java,754,780,selected,1876215.java,789,815,2,1,1
selected,927691.java,754,780,selected,375037.java,887,913,2,1,1
selected,244622.java,873,899,selected,59218.java,732,758,2,1,1
selected,1931054.java,874,900,selected,59218.java,732,758,2,1,1
selected,927691.java,754,780,selected,2640664.java,789,815,2,1,1
selected,927691.java,754,780,selected,2554952.java,874,900,2,1,1
default,85394.java,872,898,selected,927691.java,754,780,2,1,1
selected,927691.java,754,780,selected,1402632.java,874,900,2,1,1
selected,927691.java,754,780,selected,2038811.java,874,900,2,1,1
selected,927691.java,754,780,selected,209298.java,840,866,2,1,1
selected,927691.java,754,780,selected,593263.java,873,899,2,1,1
selected,927691.java,754,780,selected,1098324.java,851,877,2,1,1
